flex beam 1: swept sine
flex beam testing
input test_case (integer)
swept sine: test_case=1
freq=m*t 
u=amp*sin(2*pi*freq*t)
-------
fixed sine: test_case=2
freq from menu 
u=amp*sin(2*pi*freq*t)

step (u=amp): test_case=3
-------Note: you will always be prompted for all parameters (m, freq, ...)
 Parameters will be ignored in certain test case (m is ignored in fixed sine and step for example
you entered test_case 1
desired amplitude:
you entered an amplitude of 10
fixed sine freq:
you entered a frequency of 99.00
enter kp:
you entered a kp of 15.00
enter kd:
you entered a kd of 200.00
enter stop_n:
you entered a stop_n value of 5000
1,0.00,0,0,0,0,-39.00
2,3.97,0,0,0,0,-41.00
3,7.94,0,0,0,0,-86.00
4,11.91,0,0,0,0,-85.00
5,15.87,0,0,0,0,-84.00
6,19.84,0,0,0,0,-79.00
7,23.81,0,0,0,0,-77.00
8,27.78,0,0,0,0,-100.00
9,31.74,0,0,0,0,-103.00
10,35.71,0,0,0,0,-100.00
11,39.68,0,0,0,0,-71.00
12,43.65,0,0,0,0,-92.00
13,47.62,0,0,0,0,-123.00
14,51.58,0,0,0,0,-103.00
15,55.55,0,0,0,0,-83.00
16,59.52,0,0,0,0,-91.00
17,63.49,0,0,0,0,-120.00
18,67.46,0,0,0,0,-126.00
19,71.42,0,0,0,0,-126.00
20,75.40,0,0,0,0,-125.00
21,79.36,0,0,0,0,-114.00
22,83.33,0,0,0,0,-121.00
23,87.30,0,0,0,0,-120.00
24,91.26,0,0,0,0,-138.00
25,95.23,0,0,0,0,-119.00
26,99.20,0,0,0,0,-111.00
27,103.17,0,0,0,0,-118.00
28,107.14,0,0,0,0,-140.00
29,111.10,0,0,0,0,-114.00
30,115.07,0,0,0,0,-102.00
31,119.04,0,0,0,0,-96.00
32,123.01,0,0,0,0,-114.00
33,126.98,0,0,0,0,-109.00
34,130.94,0,0,0,0,-103.00
35,134.91,0,0,0,0,-73.00
36,138.88,0,0,0,0,-83.00
37,142.85,0,0,0,0,-76.00
38,146.82,0,0,0,0,-79.00
39,150.78,0,0,0,0,-54.00
40,154.75,0,0,0,0,-58.00
41,158.72,0,0,0,0,-37.00
42,162.69,0,0,0,0,-39.00
43,166.66,0,0,0,0,-38.00
44,170.63,0,0,0,0,-35.00
45,174.59,0,0,0,0,-18.00
46,178.56,0,0,0,0,-24.00
47,182.53,0,0,0,0,-33.00
48,186.50,0,0,0,0,-14.00
49,190.46,0,0,0,0,-4.00
50,194.43,0,0,0,0,8.00
51,198.40,0,0,0,0,-16.00
52,202.37,0,0,0,0,-7.00
53,206.34,0,0,0,0,-12.00
54,210.30,0,0,0,0,-18.00
55,214.27,0,0,0,0,-41.00
56,218.24,0,0,0,0,49.00
57,222.21,0,0,0,0,-79.00
58,226.18,0,0,0,0,-58.00
59,230.14,0,0,0,0,-95.00
60,234.12,0,0,0,0,-32.00
61,238.08,0,0,0,0,-68.00
62,242.05,0,0,0,0,-118.00
63,246.02,0,0,0,0,-163.00
64,249.98,0,0,0,0,-46.00
65,253.95,0,0,0,0,-151.00
66,257.92,0,0,0,0,-71.00
67,261.89,0,0,0,0,-223.00
68,265.86,0,0,0,0,-140.00
69,269.82,0,0,0,0,-153.00
70,273.79,0,0,0,0,-121.00
71,277.76,0,0,0,0,-177.00
72,281.73,0,0,0,0,-177.00
73,285.70,1,65,65,0,-185.00
